ConsultationID,Date,ConsultantID,ConsultantName,RegionID,StylistID,ClientID,ServiceID,ServiceName,ServiceCategory,ColourSeasonID,MainSeason,RevenueActual_GBP,RevenuePotential_GBP,Status,IsNewClient,NPS_Score,DeliveryMode,Year,MonthNum,MonthName,QuarterYear
CN0026208,2024-08-22,CON009,Fiona Williams,RG09,STY027,CL2529,SV04,Makeup Lesson,Personalised makeup using client season palette.,CS02,Spring,145.87,145.87,Completed,No,7,In-Person,2024,08,August,Q3 2024
CN0026209,2024-08-22,CON010,Rachel Johnson,RG10,STY030,CL2581,SV09,Group Colour Workshop,Group session — colour theory & season basics. Per person.,CS09,Autumn,99.65,99.65,Completed,No,7,In-Person,2024,08,August,Q3 2024
CN0026210,2024-08-22,CON010,Rachel Johnson,RG10,STY029,CL0623,SV05,Wardrobe Edit,Home visit — edits wardrobe to season-flattering pieces only.,CS06,Summer,267.87,267.87,Completed,No,6,In-Person,2024,08,August,Q3 2024
CN0026211,2024-08-22,CON012,David Brown,RG02,STY035,CL0064,SV10,Follow-up Consultation,Review for existing clients.,CS02,Spring,106.61,106.61,Completed,No,8,In-Person,2024,08,August,Q3 2024
CN0026212,2024-08-22,CON012,David Brown,RG02,STY033,CL0166,SV03,Colour & Style Combined,Full colour + style analysis. Best value package.,CS01,Spring,422.46,422.46,Completed,No,9,In-Person,2024,08,August,Q3 2024
CN0026213,2024-08-22,CON012,David Brown,RG02,STY035,CL2321,SV03,Colour & Style Combined,Full colour + style analysis. Best value package.,CS02,Spring,425.65,425.65,Completed,No,10,In-Person,2024,08,August,Q3 2024
CN0026214,2024-08-22,CON013,Mark Taylor,RG03,STY038,CL1119,SV03,Colour & Style Combined,Full colour + style analysis. Best value package.,CS03,Spring,444.21,444.21,Completed,No,10,In-Person,2024,08,August,Q3 2024
CN0026215,2024-08-22,CON013,Mark Taylor,RG03,STY038,CL2598,SV07,Teen Colour Analysis,Colour analysis for ages 13-17.,CS08,Autumn,196.6,196.6,Completed,No,8,In-Person,2024,08,August,Q3 2024
CN0026216,2024-08-22,CON014,Tom Davis,RG04,STY040,CL2550,SV03,Colour & Style Combined,Full colour + style analysis. Best value package.,CS02,Spring,421.18,421.18,Completed,Yes,6,In-Person,2024,08,August,Q3 2024
CN0026217,2024-08-22,CON015,Raj Miller,RG05,STY042,CL0601,SV10,Follow-up Consultation,Review for existing clients.,CS08,Autumn,96.53,96.53,Completed,Yes,8,In-Person,2024,08,August,Q3 2024
CN0026218,2024-08-22,CON016,Liam Wilson,RG06,STY045,CL2647,SV01,Colour Analysis,Full 2-hour colour draping. Season & sub-season identified. Colour Fan included.,CS09,Autumn,273.02,273.02,Completed,Yes,9,In-Person,2024,08,August,Q3 2024
CN0026219,2024-08-22,CON016,Liam Wilson,RG06,STY045,CL2895,SV10,Follow-up Consultation,Review for existing clients.,CS09,Autumn,99.22,99.22,Completed,Yes,9,In-Person,2024,08,August,Q3 2024
CN0026220,2024-08-22,CON016,Liam Wilson,RG06,STY046,CL0419,SV08,Online Colour Analysis,Remote colour consultation via video call.,CS01,Spring,130.07,130.07,Completed,No,10,Online,2024,08,August,Q3 2024
CN0026221,2024-08-22,CON017,Michael Moore,RG07,STY049,CL1224,SV03,Colour & Style Combined,Full colour + style analysis. Best value package.,CS05,Summer,0,433.94,Cancelled,No,,In-Person,2024,08,August,Q3 2024
CN0026222,2024-08-22,CON017,Michael Moore,RG07,STY049,CL2192,SV10,Follow-up Consultation,Review for existing clients.,CS01,Spring,113.84,113.84,Completed,No,7,In-Person,2024,08,August,Q3 2024
CN0026223,2024-08-22,CON018,Oliver Anderson,RG08,STY050,CL0508,SV03,Colour & Style Combined,Full colour + style analysis. Best value package.,CS09,Autumn,409.55,409.55,Completed,Yes,9,In-Person,2024,08,August,Q3 2024
CN0026224,2024-08-22,CON018,Oliver Anderson,RG08,STY051,CL0949,SV10,Follow-up Consultation,Review for existing clients.,CS08,Autumn,102.05,102.05,Completed,No,8,In-Person,2024,08,August,Q3 2024
CN0026225,2024-08-22,CON020,Andrew Jackson,RG10,STY056,CL2646,SV03,Colour & Style Combined,Full colour + style analysis. Best value package.,CS01,Spring,437.06,437.06,Completed,No,8,In-Person,2024,08,August,Q3 2024
CN0026226,2024-08-22,CON020,Andrew Jackson,RG10,STY056,CL2616,SV01,Colour Analysis,Full 2-hour colour draping. Season & sub-season identified. Colour Fan included.,CS06,Summer,280.52,280.52,Completed,No,9,In-Person,2024,08,August,Q3 2024
CN0026227,2024-08-22,CON021,Jessica White,RG01,STY061,CL2975,SV12,Colour Fan Replacement,Replacement colour fan for existing clients.,CS05,Summer,68.02,68.02,Completed,No,7,In-Person,2024,08,August,Q3 2024
CN0026228,2024-08-22,CON021,Jessica White,RG01,STY059,CL2072,SV07,Teen Colour Analysis,Colour analysis for ages 13-17.,CS07,Autumn,212.04,212.04,Completed,No,8,In-Person,2024,08,August,Q3 2024
CN0026229,2024-08-22,CON021,Jessica White,RG01,STY060,CL1608,SV05,Wardrobe Edit,Home visit — edits wardrobe to season-flattering pieces only.,CS05,Summer,253.42,253.42,Completed,No,8,In-Person,2024,08,August,Q3 2024
CN0026230,2024-08-22,CON022,Lucy Harris,RG02,STY063,CL2156,SV04,Makeup Lesson,Personalised makeup using client season palette.,CS06,Summer,137.14,137.14,Completed,No,9,In-Person,2024,08,August,Q3 2024
CN0026231,2024-08-22,CON024,Amy Thompson,RG04,STY071,CL1811,SV07,Teen Colour Analysis,Colour analysis for ages 13-17.,CS09,Autumn,0,184.91,Cancelled,No,,In-Person,2024,08,August,Q3 2024
CN0026232,2024-08-22,CON024,Amy Thompson,RG04,STY069,CL1219,SV01,Colour Analysis,Full 2-hour colour draping. Season & sub-season identified. Colour Fan included.,CS11,Winter,0,287.63,Cancelled,No,,In-Person,2024,08,August,Q3 2024
CN0026233,2024-08-22,CON024,Amy Thompson,RG04,STY070,CL1124,SV02,Style Analysis,"Most flattering shapes, lines, textures for body type.",CS03,Spring,182.61,182.61,Completed,No,8,In-Person,2024,08,August,Q3 2024
CN0026234,2024-08-22,CON025,Natalie Garcia,RG05,STY073,CL0871,SV12,Colour Fan Replacement,Replacement colour fan for existing clients.,CS01,Spring,65.92,65.92,Completed,Yes,8,In-Person,2024,08,August,Q3 2024
CN0026235,2024-08-22,CON025,Natalie Garcia,RG05,STY073,CL1035,SV03,Colour & Style Combined,Full colour + style analysis. Best value package.,CS11,Winter,430.01,430.01,Completed,No,8,In-Person,2024,08,August,Q3 2024
CN0026236,2024-08-22,CON025,Natalie Garcia,RG05,STY073,CL1775,SV02,Style Analysis,"Most flattering shapes, lines, textures for body type.",CS07,Autumn,217.25,217.25,Completed,Yes,8,In-Person,2024,08,August,Q3 2024
CN0026237,2024-08-23,CON001,Sophie Marlowe,RG01,STY001,CL0063,SV09,Group Colour Workshop,Group session — colour theory & season basics. Per person.,CS04,Summer,87.43,87.43,Completed,No,8,In-Person,2024,08,August,Q3 2024
CN0026238,2024-08-23,CON001,Sophie Marlowe,RG01,STY002,CL2699,SV01,Colour Analysis,Full 2-hour colour draping. Season & sub-season identified. Colour Fan included.,CS12,Winter,305.82,305.82,Completed,No,7,In-Person,2024,08,August,Q3 2024
CN0026239,2024-08-23,CON001,Sophie Marlowe,RG01,STY002,CL1010,SV10,Follow-up Consultation,Review for existing clients.,CS07,Autumn,86.16,86.16,Completed,No,7,In-Person,2024,08,August,Q3 2024
CN0026240,2024-08-23,CON001,Sophie Marlowe,RG01,STY001,CL2897,SV10,Follow-up Consultation,Review for existing clients.,CS05,Summer,0,96.47,No-Show,No,,In-Person,2024,08,August,Q3 2024
CN0026241,2024-08-23,CON002,Emma Patel,RG02,STY006,CL1735,SV06,Personal Shopping,Guided shopping trip with stylist.,CS08,Autumn,319.65,319.65,Completed,Yes,8,In-Person,2024,08,August,Q3 2024
CN0026242,2024-08-23,CON002,Emma Patel,RG02,STY004,CL2881,SV05,Wardrobe Edit,Home visit — edits wardrobe to season-flattering pieces only.,CS02,Spring,0,241.81,Cancelled,Yes,,In-Person,2024,08,August,Q3 2024
CN0026243,2024-08-23,CON003,Claire Hughes,RG03,STY009,CL0974,SV08,Online Colour Analysis,Remote colour consultation via video call.,CS05,Summer,145.13,145.13,Completed,No,7,Online,2024,08,August,Q3 2024
CN0026244,2024-08-23,CON003,Claire Hughes,RG03,STY007,CL0810,SV03,Colour & Style Combined,Full colour + style analysis. Best value package.,CS04,Summer,405.05,405.05,Completed,Yes,9,In-Person,2024,08,August,Q3 2024
CN0026245,2024-08-23,CON003,Claire Hughes,RG03,STY008,CL2795,SV04,Makeup Lesson,Personalised makeup using client season palette.,CS01,Spring,136.05,136.05,Completed,No,7,In-Person,2024,08,August,Q3 2024
CN0026246,2024-08-23,CON004,Lisa Carter,RG04,STY013,CL2025,SV08,Online Colour Analysis,Remote colour consultation via video call.,CS07,Autumn,168.04,168.04,Completed,No,5,Online,2024,08,August,Q3 2024
CN0026247,2024-08-23,CON004,Lisa Carter,RG04,STY011,CL0949,SV03,Colour & Style Combined,Full colour + style analysis. Best value package.,CS03,Spring,438.85,438.85,Completed,Yes,7,In-Person,2024,08,August,Q3 2024
CN0026248,2024-08-23,CON004,Lisa Carter,RG04,STY013,CL2683,SV10,Follow-up Consultation,Review for existing clients.,CS03,Spring,110.51,110.51,Completed,No,10,In-Person,2024,08,August,Q3 2024
CN0026249,2024-08-23,CON005,Sarah Walsh,RG05,STY017,CL2865,SV03,Colour & Style Combined,Full colour + style analysis. Best value package.,CS05,Summer,0,439.64,No-Show,No,,In-Person,2024,08,August,Q3 2024
CN0026250,2024-08-23,CON005,Sarah Walsh,RG05,STY016,CL0025,SV07,Teen Colour Analysis,Colour analysis for ages 13-17.,CS11,Winter,216.03,216.03,Completed,No,9,In-Person,2024,08,August,Q3 2024
CN0026251,2024-08-23,CON006,Anna Singh,RG06,STY018,CL0811,SV08,Online Colour Analysis,Remote colour consultation via video call.,CS10,Winter,0,149.66,Cancelled,Yes,,Online,2024,08,August,Q3 2024
CN0026252,2024-08-23,CON007,Kate Okoye,RG07,STY022,CL2728,SV10,Follow-up Consultation,Review for existing clients.,CS08,Autumn,81.37,81.37,Completed,No,10,In-Person,2024,08,August,Q3 2024
CN0026253,2024-08-23,CON007,Kate Okoye,RG07,STY021,CL0774,SV02,Style Analysis,"Most flattering shapes, lines, textures for body type.",CS04,Summer,209.89,209.89,Completed,No,8,In-Person,2024,08,August,Q3 2024
CN0026254,2024-08-23,CON008,Helen Chen,RG08,STY024,CL2961,SV01,Colour Analysis,Full 2-hour colour draping. Season & sub-season identified. Colour Fan included.,CS07,Autumn,306.83,306.83,Completed,Yes,10,In-Person,2024,08,August,Q3 2024
CN0026255,2024-08-23,CON008,Helen Chen,RG08,STY024,CL2720,SV02,Style Analysis,"Most flattering shapes, lines, textures for body type.",CS03,Spring,206.42,206.42,Completed,No,9,In-Person,2024,08,August,Q3 2024
CN0026256,2024-08-23,CON009,Fiona Williams,RG09,STY026,CL1707,SV01,Colour Analysis,Full 2-hour colour draping. Season & sub-season identified. Colour Fan included.,CS05,Summer,271.48,271.48,Completed,No,8,In-Person,2024,08,August,Q3 2024
CN0026257,2024-08-23,CON010,Rachel Johnson,RG10,STY029,CL1475,SV10,Follow-up Consultation,Review for existing clients.,CS01,Spring,89.73,89.73,Completed,No,9,In-Person,2024,08,August,Q3 2024
CN0026258,2024-08-23,CON010,Rachel Johnson,RG10,STY029,CL2233,SV01,Colour Analysis,Full 2-hour colour draping. Season & sub-season identified. Colour Fan included.,CS08,Autumn,288.66,288.66,Completed,No,7,In-Person,2024,08,August,Q3 2024
CN0026259,2024-08-23,CON011,James Smith,RG01,STY032,CL2042,SV01,Colour Analysis,Full 2-hour colour draping. Season & sub-season identified. Colour Fan included.,CS05,Summer,308.53,308.53,Completed,Yes,8,In-Person,2024,08,August,Q3 2024
CN0026260,2024-08-23,CON011,James Smith,RG01,STY032,CL1294,SV01,Colour Analysis,Full 2-hour colour draping. Season & sub-season identified. Colour Fan included.,CS08,Autumn,282.55,282.55,Completed,Yes,7,In-Person,2024,08,August,Q3 2024
CN0026261,2024-08-23,CON013,Mark Taylor,RG03,STY038,CL2799,SV02,Style Analysis,"Most flattering shapes, lines, textures for body type.",CS07,Autumn,199.48,199.48,Completed,No,7,In-Person,2024,08,August,Q3 2024
CN0026262,2024-08-23,CON015,Raj Miller,RG05,STY043,CL2555,SV03,Colour & Style Combined,Full colour + style analysis. Best value package.,CS04,Summer,425.98,425.98,Completed,Yes,8,In-Person,2024,08,August,Q3 2024
CN0026263,2024-08-23,CON016,Liam Wilson,RG06,STY045,CL0684,SV04,Makeup Lesson,Personalised makeup using client season palette.,CS09,Autumn,129.48,129.48,Completed,No,8,In-Person,2024,08,August,Q3 2024
CN0026264,2024-08-23,CON016,Liam Wilson,RG06,STY046,CL0030,SV02,Style Analysis,"Most flattering shapes, lines, textures for body type.",CS06,Summer,187.44,187.44,Completed,No,9,In-Person,2024,08,August,Q3 2024
CN0026265,2024-08-23,CON017,Michael Moore,RG07,STY047,CL2029,SV11,Corporate Image Workshop,Workplace image & colour session. Per person.,CS07,Autumn,155.22,155.22,Completed,No,8,In-Person,2024,08,August,Q3 2024
CN0026266,2024-08-23,CON018,Oliver Anderson,RG08,STY051,CL2070,SV07,Teen Colour Analysis,Colour analysis for ages 13-17.,CS06,Summer,0,198.05,Cancelled,No,,In-Person,2024,08,August,Q3 2024
CN0026267,2024-08-23,CON018,Oliver Anderson,RG08,STY050,CL1602,SV01,Colour Analysis,Full 2-hour colour draping. Season & sub-season identified. Colour Fan included.,CS11,Winter,291.23,291.23,Completed,No,9,In-Person,2024,08,August,Q3 2024
CN0026268,2024-08-23,CON018,Oliver Anderson,RG08,STY050,CL0884,SV08,Online Colour Analysis,Remote colour consultation via video call.,CS01,Spring,146.59,146.59,Completed,No,10,Online,2024,08,August,Q3 2024
CN0026269,2024-08-23,CON019,Peter Thomas,RG09,STY054,CL0861,SV05,Wardrobe Edit,Home visit — edits wardrobe to season-flattering pieces only.,CS08,Autumn,0,254.91,No-Show,No,,In-Person,2024,08,August,Q3 2024
CN0026270,2024-08-23,CON019,Peter Thomas,RG09,STY054,CL0804,SV02,Style Analysis,"Most flattering shapes, lines, textures for body type.",CS10,Winter,185.86,185.86,Completed,No,9,In-Person,2024,08,August,Q3 2024
CN0026271,2024-08-23,CON020,Andrew Jackson,RG10,STY055,CL1289,SV01,Colour Analysis,Full 2-hour colour draping. Season & sub-season identified. Colour Fan included.,CS04,Summer,283.65,283.65,Completed,No,7,In-Person,2024,08,August,Q3 2024
CN0026272,2024-08-23,CON020,Andrew Jackson,RG10,STY056,CL1780,SV08,Online Colour Analysis,Remote colour consultation via video call.,CS06,Summer,163.51,163.51,Completed,Yes,8,Online,2024,08,August,Q3 2024
CN0026273,2024-08-23,CON021,Jessica White,RG01,STY059,CL1495,SV01,Colour Analysis,Full 2-hour colour draping. Season & sub-season identified. Colour Fan included.,CS10,Winter,0,289.75,Cancelled,Yes,,In-Person,2024,08,August,Q3 2024
CN0026274,2024-08-23,CON021,Jessica White,RG01,STY058,CL2630,SV10,Follow-up Consultation,Review for existing clients.,CS11,Winter,0,112.21,Cancelled,No,,In-Person,2024,08,August,Q3 2024
CN0026275,2024-08-23,CON022,Lucy Harris,RG02,STY063,CL0343,SV04,Makeup Lesson,Personalised makeup using client season palette.,CS03,Spring,131.63,131.63,Completed,No,8,In-Person,2024,08,August,Q3 2024
CN0026276,2024-08-23,CON022,Lucy Harris,RG02,STY064,CL2895,SV02,Style Analysis,"Most flattering shapes, lines, textures for body type.",CS08,Autumn,218.19,218.19,Completed,No,6,In-Person,2024,08,August,Q3 2024
CN0026277,2024-08-23,CON022,Lucy Harris,RG02,STY063,CL1679,SV01,Colour Analysis,Full 2-hour colour draping. Season & sub-season identified. Colour Fan included.,CS06,Summer,294.3,294.3,Completed,Yes,9,In-Person,2024,08,August,Q3 2024
CN0026278,2024-08-23,CON022,Lucy Harris,RG02,STY065,CL0950,SV01,Colour Analysis,Full 2-hour colour draping. Season & sub-season identified. Colour Fan included.,CS03,Spring,272.84,272.84,Completed,Yes,10,In-Person,2024,08,August,Q3 2024
CN0026279,2024-08-23,CON024,Amy Thompson,RG04,STY069,CL0129,SV09,Group Colour Workshop,Group session — colour theory & season basics. Per person.,CS06,Summer,92.46,92.46,Completed,No,8,In-Person,2024,08,August,Q3 2024
CN0026280,2024-08-23,CON024,Amy Thompson,RG04,STY070,CL0849,SV05,Wardrobe Edit,Home visit — edits wardrobe to season-flattering pieces only.,CS01,Spring,245.07,245.07,Completed,No,9,In-Person,2024,08,August,Q3 2024
CN0026281,2024-08-23,CON024,Amy Thompson,RG04,STY069,CL0372,SV06,Personal Shopping,Guided shopping trip with stylist.,CS06,Summer,311.52,311.52,Completed,No,7,In-Person,2024,08,August,Q3 2024
CN0026282,2024-08-23,CON025,Natalie Garcia,RG05,STY073,CL0871,SV08,Online Colour Analysis,Remote colour consultation via video call.,CS04,Summer,140.17,140.17,Completed,Yes,8,Online,2024,08,August,Q3 2024
CN0026283,2024-08-23,CON025,Natalie Garcia,RG05,STY072,CL0322,SV08,Online Colour Analysis,Remote colour consultation via video call.,CS10,Winter,161.97,161.97,Completed,No,6,Online,2024,08,August,Q3 2024
CN0026284,2024-08-24,CON001,Sophie Marlowe,RG01,STY002,CL0220,SV01,Colour Analysis,Full 2-hour colour draping. Season & sub-season identified. Colour Fan included.,CS03,Spring,280.92,280.92,Completed,No,10,In-Person,2024,08,August,Q3 2024
CN0026285,2024-08-24,CON001,Sophie Marlowe,RG01,STY002,CL1036,SV09,Group Colour Workshop,Group session — colour theory & season basics. Per person.,CS03,Spring,89.93,89.93,Completed,No,6,In-Person,2024,08,August,Q3 2024
CN0026286,2024-08-24,CON001,Sophie Marlowe,RG01,STY002,CL2311,SV07,Teen Colour Analysis,Colour analysis for ages 13-17.,CS04,Summer,207.8,207.8,Completed,No,10,In-Person,2024,08,August,Q3 2024
CN0026287,2024-08-24,CON002,Emma Patel,RG02,STY006,CL2052,SV10,Follow-up Consultation,Review for existing clients.,CS04,Summer,112.43,112.43,Completed,No,7,In-Person,2024,08,August,Q3 2024
CN0026288,2024-08-24,CON002,Emma Patel,RG02,STY003,CL2532,SV08,Online Colour Analysis,Remote colour consultation via video call.,CS07,Autumn,137.85,137.85,Completed,No,10,Online,2024,08,August,Q3 2024
CN0026289,2024-08-24,CON002,Emma Patel,RG02,STY003,CL2852,SV10,Follow-up Consultation,Review for existing clients.,CS11,Winter,109.59,109.59,Completed,No,9,In-Person,2024,08,August,Q3 2024
CN0026290,2024-08-24,CON003,Claire Hughes,RG03,STY008,CL1550,SV02,Style Analysis,"Most flattering shapes, lines, textures for body type.",CS05,Summer,0,183.85,No-Show,No,,In-Person,2024,08,August,Q3 2024
CN0026291,2024-08-24,CON003,Claire Hughes,RG03,STY008,CL1831,SV11,Corporate Image Workshop,Workplace image & colour session. Per person.,CS02,Spring,147.16,147.16,Completed,No,10,In-Person,2024,08,August,Q3 2024
CN0026292,2024-08-24,CON004,Lisa Carter,RG04,STY010,CL2846,SV10,Follow-up Consultation,Review for existing clients.,CS06,Summer,115.41,115.41,Completed,Yes,8,In-Person,2024,08,August,Q3 2024
CN0026293,2024-08-24,CON004,Lisa Carter,RG04,STY012,CL1217,SV04,Makeup Lesson,Personalised makeup using client season palette.,CS06,Summer,116.17,116.17,Completed,No,9,In-Person,2024,08,August,Q3 2024
CN0026294,2024-08-24,CON005,Sarah Walsh,RG05,STY014,CL0658,SV08,Online Colour Analysis,Remote colour consultation via video call.,CS06,Summer,135.86,135.86,Completed,No,9,Online,2024,08,August,Q3 2024
CN0026295,2024-08-24,CON006,Anna Singh,RG06,STY019,CL1528,SV11,Corporate Image Workshop,Workplace image & colour session. Per person.,CS06,Summer,151.31,151.31,Completed,Yes,10,In-Person,2024,08,August,Q3 2024
CN0026296,2024-08-24,CON007,Kate Okoye,RG07,STY020,CL2388,SV04,Makeup Lesson,Personalised makeup using client season palette.,CS03,Spring,0,126.37,Cancelled,No,,In-Person,2024,08,August,Q3 2024
CN0026297,2024-08-24,CON007,Kate Okoye,RG07,STY021,CL2172,SV10,Follow-up Consultation,Review for existing clients.,CS03,Spring,81.01,81.01,Completed,No,9,In-Person,2024,08,August,Q3 2024
CN0026298,2024-08-24,CON008,Helen Chen,RG08,STY024,CL0659,SV10,Follow-up Consultation,Review for existing clients.,CS06,Summer,85.65,85.65,Completed,No,7,In-Person,2024,08,August,Q3 2024
CN0026299,2024-08-24,CON008,Helen Chen,RG08,STY023,CL1042,SV03,Colour & Style Combined,Full colour + style analysis. Best value package.,CS07,Autumn,416.07,416.07,Completed,Yes,10,In-Person,2024,08,August,Q3 2024
CN0026300,2024-08-24,CON009,Fiona Williams,RG09,STY026,CL1215,SV03,Colour & Style Combined,Full colour + style analysis. Best value package.,CS04,Summer,415.78,415.78,Completed,Yes,10,In-Person,2024,08,August,Q3 2024
